gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000213579	3.892139838162232	0.4463126705430411	0.4340138848972057	1.028337309182512	0.30379118678026806	0.5081010645048781
ENSG00000135766	66.66521443781505	0.1914926076419764	0.18626031060642054	1.0280913148835664	0.3039068756780218	0.5081562754920225
ENSG00000229931	3.6922527668231027	-0.5241000470868373	0.5097881951363077	-1.0280741140871317	0.30391496615186264	0.5081562754920225
ENSG00000291008	5.9907491887552595	-0.4102623376091848	0.3990624713039117	-1.0280654461660557	0.303919043202685	0.5081562754920225
ENSG00000270917	4.253349031261759	0.53280652332723355	0.5182709220844232	1.0280463375879743	0.30392803125825857	0.5081562754920225
ENSG00000165934	2366.9653844567065	-0.07115148095126257	0.06921146797216635	-1.028030224411313	0.30393561051134343	0.5081562754920225
ENSG00000233040	1.98308128697639	0.6985870345477909	0.6798356359749577	1.0275822530926049	0.30414637577617326	0.5084709223360162
ENSG00000273712	1.9795709842814835	-0.7564565323771183	0.7361903998738809	-1.027528384649826	0.30417172678461407	0.5084709223360162
ENSG00000093000	2791.562545928022	-0.062997532893624	0.06131217872550661	-1.0274880815386238	0.30419069473493837	0.5084709223360162
ENSG00000143545	239.18069318407584	-0.17123272802124662	0.16669990721301	-1.0271915016871878	0.3043302989829106	0.5086014117392237
ENSG00000163428	869.5597438297491	-0.1167489500371055	0.11367013945657428	-1.0270854825660474	0.30438021397360393	0.5086014117392237
ENSG00000164220	7.689848925122378	0.4513101330343692	0.43937488861435575	1.0271641478138482	0.30434317697282	0.5086014117392237
ENSG00000196139	5.174574328096791	-0.67318981567874	0.655374159540477	-1.0271839465729846	0.3043338558354971	0.5086014117392237
ENSG00000258366	16.2326207697312	-0.2713747936347939	0.26421834397338356	-1.0270853626352727	0.30438027044143495	0.5086014117392237
ENSG00000254480	2.2247426100280223	-0.6992650281406642	0.6809475152573797	-1.0269000363065586	0.30446753722071085	0.5087007153961677
ENSG00000184831	444.8610331155125	-0.2306061781943202	0.22457315220275442	-1.0268644133654894	0.3044843133153996	0.5087007153961677
ENSG00000186222	206.9983130597304	0.12850066347969927	0.12514853412065532	1.0267852067353196	0.3045216166999699	0.5087257687233766
ENSG00000137497	2671.9142154594847	-0.13603264089306932	0.13249407805028832	-1.0267073283187642	0.3045582975032519	0.5087497783886361
ENSG00000198015	1558.4932080734266	-0.12106578269363748	0.11794018587890667	-1.02650154221344	0.304655237056308	0.5087999034104067
ENSG00000131094	15.97102209337964	0.39578838811728884	0.3855551572586704	1.026541548377611	0.3046363897697868	0.5087999034104067
ENSG00000184113	43.0443392042693	-0.8455392894202747	0.8236575755205625	-1.026566518113893	0.30462462668054496	0.5087999034104067
ENSG00000135482	237.7727621862584	-0.10436168579339761	0.10173318494021659	-1.0258372020371294	0.3049683272131821	0.5092744065037399
ENSG00000099822	18.687820065088047	0.3921019521438612	0.3822386967966685	1.0258039163220551	0.3049840197159209	0.5092744065037399
ENSG00000238058	42.723613239390545	-0.23270633728172443	0.22686951529513955	-1.0257276610257295	0.3050199721861187	0.5092971493413704
ENSG00000125691	11631.360506563651	-0.10084389900296024	0.09832569708395344	-1.0256108219284394	0.30507506436171533	0.5093518444080034
ENSG00000286216	1.9784599152798408	-0.6894542143470774	0.6723869315890245	-1.025383126822109	0.30518244652666215	0.5094192426467963
ENSG00000129007	2.547729712594764	-0.6230301977142318	0.6075553634405055	-1.0254706570049754	0.30514116388251933	0.5094192426467963
ENSG00000166123	1192.5698226516463	0.1741914894623827	0.16987916378824822	1.0253846650641023	0.3051817209998265	0.5094192426467963
ENSG00000212123	9.43285096048702	0.5501561700008386	0.5366221593628345	1.025220744991362	0.3052590419371276	0.5095098039505376
ENSG00000117016	945.6941816617161	-0.19542007581965304	0.19063602723948334	-1.0250951965871584	0.3053182717842931	0.5095472667319159
ENSG00000160917	1035.2006785402405	0.10274791421189419	0.10023419618907077	1.0250784474600048	0.30532617407987855	0.5095472667319159
ENSG00000226609	3.5023278299366623	-0.5811510212715113	0.5670829868643896	-1.0248077172706398	0.3054539243316882	0.5097231629141044
ENSG00000114812	11.438546077535177	-0.5050137704413131	0.49288619571576214	-1.0246052229317144	0.3055494991045217	0.5098282472517739
ENSG00000122512	427.6168203605079	-0.07072393390411413	0.06902727323745166	-1.0245795695974549	0.30556160856992964	0.5098282472517739
ENSG00000249937	8.983955693636009	0.635190934037151	0.6200618009634747	1.0243993954315007	0.3056466674113708	0.509842825783637
ENSG00000188613	97.02262670059106	0.25009196076451756	0.24414613041862396	1.0243535719189922	0.30566830284443136	0.509842825783637
ENSG00000076826	54.90846067756717	-0.40473580605588627	0.39509971022247625	-1.0243890227810697	0.3056515647380253	0.509842825783637
ENSG00000258674	3.404632179397119	-0.5627875403792967	0.5493276230820753	-1.0245025313340383	0.305597975821634	0.509842825783637
ENSG00000101421	1337.5860501828806	0.07254796992616992	0.07082519735795252	1.024324288988712	0.3056821292234014	0.509842825783637
ENSG00000229647	2.9037273774182477	0.6777142196421612	0.661718318202768	1.0241732788701363	0.30575343752172796	0.5098871767958323
ENSG00000121361	94.81997603245598	-0.2279520998540609	0.22256769920207026	-1.0241921926285544	0.3057445056754362	0.5098871767958323
ENSG00000219682	303.469600251652	-0.09795175321918034	0.0956547829412678	-1.0240131251912714	0.3058290755405575	0.5099760213295126
ENSG00000167549	13.520048173737615	-0.31165408589198873	0.3044461146822858	-1.0236756879529405	0.3059884823517554	0.5102045287732531
ENSG00000160446	111.86940068083985	0.3469085796587428	0.3389293528308325	1.0235424484815658	0.30605144042060434	0.510272196139193
ENSG00000063660	1017.8744296411836	0.3254449553037839	0.318011682456706	1.0233742131410215	0.30613094693860105	0.5103674424252356
ENSG00000179152	435.5302894215767	-0.09449008697355628	0.09235860219933904	-1.0230783567903812	0.30627079921081724	0.5105606449745905
ENSG00000266501	59.37492603476938	0.12023907172437036	0.11753180444639927	1.0230343377328623	0.3062916107826079	0.5105606449745905
ENSG00000220739	2.2379597769897903	0.6333738981317979	0.6193511804667342	1.0226409799598613	0.30647762623936137	0.5107070574187716
ENSG00000078549	721.8362135355711	0.28240200862354675	0.2761411271399215	1.022672759934281	0.306462594987867	0.5107070574187716
ENSG00000151655	3.698039073390934	-0.5488422101786433	0.5366895480602525	-1.0226437465799623	0.30647631766752564	0.5107070574187716
ENSG00000138166	129.2171251635682	0.20240169516229883	0.1979253818503879	1.0226161661029134	0.306489363005188	0.5107070574187716
ENSG00000100360	406.1747542631846	-0.13095297917007365	0.1280573688088837	-1.022611821468169	0.3064914180150541	0.5107070574187716
ENSG00000224452	2.9254532392665524	0.6370877208491895	0.6230347890883601	1.0225556132770564	0.30651800528196066	0.510714043285973
ENSG00000158481	1.955291330547131	-1.4931139744635378	1.46047084814723	-1.022351097495523	0.3066147570261246	0.5108364942046151
ENSG00000250510	312.9698056473726	-0.19292195250484712	0.18871261013287638	-1.022305570194842	0.3066362977051952	0.5108364942046151
ENSG00000182359	56.91695349130012	-0.2346713025359522	0.2295926148541696	-1.0221204313780234	0.30672390417424455	0.5109451157555622
ENSG00000266921	10.260181427228522	-0.3501344711446684	0.3426868670406112	-1.0217329720522224	0.30690730103328606	0.5112132788009707
ENSG00000214185	173.3222285594754	-0.11112737066975556	0.10878609744327465	-1.0215218054650939	0.3070072834883403	0.511342470051972
ENSG00000087053	1904.2653319117276	-0.099449400585078	0.09736788488512875	-1.021377846529222	0.3070754570523512	0.5113439794143022
ENSG00000310402	1.9921007184739796	-0.6959887970490873	0.6814162198601261	-1.0213857210383877	0.307071727720356	0.5113439794143022
ENSG00000105397	297.4119275117054	0.20581797907159605	0.20150745007462345	1.0213914125526193	0.30706903226358206	0.5113439794143022
ENSG00000223591	13.505826192933451	-0.3965837157473263	0.38830427303523746	-1.021322048936962	0.3071018833994456	0.5113506462415565
ENSG00000198003	16.21304286515912	-0.2319686734879766	0.22720612100524565	-1.02096137402311	0.30727273929533194	0.5115977819690476
ENSG00000198555	12.10672070410091	0.3134894032907343	0.3070745149684457	1.0208903312049449	0.30730640052153246	0.5116164742220431
ENSG00000070882	802.7144534408125	0.28679669594302143	0.2809984605137442	1.0206344028315186	0.3074276837275683	0.5117679528098711
ENSG00000111361	1107.0965380249759	0.05037107249786988	0.049356486569993155	1.0205562834469168	0.3074647104340295	0.5117679528098711
ENSG00000239830	22.154109886502898	0.44965019722244326	0.44058943960416286	1.02056508123849	0.307460540345246	0.5117679528098711
ENSG00000084072	989.2822374601097	0.06859849134572492	0.06724327094002622	1.0201539929089323	0.30765543320304306	0.5119079036774841
ENSG00000060971	310.2335586647993	0.13901472514280233	0.1362889203269362	1.0200001937745735	0.3077283688451931	0.5119079036774841
ENSG00000240375	5.154050118678524	-0.45429923934507066	0.4453209599120105	-1.0201613672862695	0.3076519363645554	0.5119079036774841
ENSG00000176142	632.8782193785038	0.08519402560740207	0.08350660689172833	1.020207008504867	0.3076302944486899	0.5119079036774841
ENSG00000146904	5.2072113088319325	0.601211173589989	0.5893431387984427	1.0201377330289159	0.30766314352990726	0.5119079036774841
ENSG00000054967	129.16362016963117	0.2527712160538161	0.2478070567320559	1.0200323565729918	0.30771311544407126	0.5119079036774841
ENSG00000261804	2.0099158339567644	1.0750420842370492	1.0536406687899802	1.0203118729952279	0.30758057416696677	0.5119079036774841
ENSG00000196741	49.60419432157699	-0.1723505807694691	0.16897000543323193	-1.02000695524374	0.3077251621361208	0.5119079036774841
ENSG00000134363	740.0895607315997	-0.6529843606042268	0.6403373557180291	-1.0197505342664512	0.30784678839085416	0.5120675426151298
ENSG00000107968	76.38351552951376	0.18246806448906974	0.1789523540833166	1.0196460696131233	0.30789634745148514	0.512112625164548
ENSG00000143061	1573.576965015684	-0.32829631737460635	0.3220875323025967	-1.0192767010496284	0.30807162187010045	0.5123667836017824
ENSG00000117133	783.5333721027725	0.08891034317462336	0.08725888108823468	1.0189260057634564	0.30823809644245287	0.5125431982308418
ENSG00000103245	218.63982360946014	0.231260688632331	0.2269480597474838	1.0190027131743082	0.30820167845587276	0.5125431982308418
ENSG00000241954	1.9384157121227108	0.626007688583141	0.614388850476081	1.0189112124968687	0.30824512009366345	0.5125431982308418
ENSG00000139133	102.1956686124015	-0.17373626859271843	0.17052339177392023	-1.0188412673790692	0.30827833056255605	0.512561047570654
ENSG00000289868	2.1544551844330733	0.8771854621703464	0.8610257704047211	1.0187679536676697	0.3083131430055514	0.5125815576468323
ENSG00000246084	1.9973365682231943	-0.9144462598780793	0.897651594088902	-1.0187095593655393	0.3083408729439779	0.512590290675566
ENSG00000186310	652.3113253417056	-0.2579078787935926	0.2532814345374587	-1.0182660220026891	0.30855155117570493	0.5129031361295977
ENSG00000137767	2.548478703719658	0.5588144886315181	0.5489512958781377	1.0179673366789352	0.3086934789719871	0.5131016609297497
ENSG00000230667	103.14717481717543	0.14481211397201274	0.1422718565917319	1.0178549534752361	0.30874689183464726	0.5131530404700191
ENSG00000233087	63.08431305398802	0.1665068872059313	0.16359619784650778	1.0177919132457738	0.3087768559185773	0.5131654422987286
ENSG00000300116	6.346534686472241	-0.4984033300006483	0.48977259525472744	-1.0176219225606775	0.30885766493947114	0.5132249379878052
ENSG00000263155	2.8401130141455417	0.7559414789096021	0.7428274458663474	1.0176542117772183	0.30884231443480537	0.5132249379878052
ENSG00000226742	45.72822699526406	-0.27029847039180543	0.2656429967088984	-1.017525301779398	0.3089036021035546	0.5132638722019354
ENSG00000229321	7.805709196008524	-0.34220744229567474	0.3363881289260429	-1.0172994017006802	0.3090110211462481	0.5133675484257441
ENSG00000255964	11.363448530833915	-0.2811621073355344	0.27637962032678975	-1.017304050867028	0.3090088101456561	0.5133675484257441
ENSG00000273061	11.889861189910818	-0.36517418153265935	0.35906054544602073	-1.0170267554154253	0.30914070162639334	0.5135455784229239
ENSG00000231074	671.1819337893096	-0.13415667198098177	0.13191859905074058	-1.0169655601738186	0.3091698132487997	0.5135565293276187
ENSG00000143771	1142.707721894089	0.11703796072884559	0.11510962667577952	1.0167521527847316	0.30927134896742464	0.5135790922731744
ENSG00000204427	77.67684029667718	-0.19399450647388705	0.19079741827741847	-1.0167564541770688	0.30926930221826204	0.5135790922731744
ENSG00000176371	160.46087946113724	0.12346813337340148	0.12142234669703113	1.0168485186789786	0.3092254969347486	0.5135790922731744
ENSG00000126016	2918.0838612869657	0.2838028160021101	0.27912806906057575	1.0167476777139166	0.3092734783682308	0.5135790922731744
ENSG00000175564	15.912099051016224	-0.28742382652040005	0.282731068374817	-1.016597957106581	0.30934472644157923	0.5136600033857736
ENSG00000123219	550.2984603247423	0.13968752696641953	0.13742156141642176	1.0164891558984062	0.3093965088603223	0.513681025089834
ENSG00000260905	2.1391315519359138	-0.8228990922119367	0.8095602096326834	-1.016476702313847	0.3094024363356264	0.513681025089834
ENSG00000257557	20.94461820013504	-0.2511902220333505	0.24714576003918606	-1.016364682904223	0.3094557570712542	0.5137321496695023
ENSG00000297539	5.9838382637578436	-0.449680652004689	0.4424620236043728	-1.0163146846852797	0.3094795579583899	0.5137342640297774
ENSG00000257594	2.462919447939962	0.5993947428044656	0.5898468376849061	1.0161870921560487	0.3095403019111438	0.5137976988924692
ENSG00000132432	719.6325858856269	0.1319083032349657	0.1298210256511575	1.0160781165711703	0.3095921889890077	0.5138121235679531
ENSG00000285018	6.694817191506615	0.422841482944417	0.41615216937858385	1.0160742008766215	0.3095940534947268	0.5138121235679531
ENSG00000067533	655.3787141208347	0.1217350188262205	0.1198190133749655	1.0159908298131197	0.3096337534039053	0.5138241378225479
ENSG00000296343	5.564077221297721	0.5557653559419337	0.5470323307734873	1.0159643675102312	0.3096463550140441	0.5138241378225479
ENSG00000186350	923.8709946844614	0.1915391321680899	0.18855828282732803	1.0158086364389072	0.30972052255290505	0.5139098164158178
ENSG00000294118	3.964607136729241	0.5429750035424772	0.534561591780563	1.015738900608048	0.30975373832184444	0.5139275374630529
ENSG00000072274	3048.0336682573743	0.21578754925149016	0.2124658159809762	1.015634200989826	0.3098036120579727	0.5139728919672681
ENSG00000022556	669.9289895613317	1.564655088836079	1.5407424295070298	1.0155202186109071	0.309857913673501	0.5140255853149189
ENSG00000133059	695.3723269108772	-0.08623455087300506	0.08492765222185684	-1.0153883760701898	0.3099207317748245	0.5140804080655494
ENSG00000135312	2.785978275794778	0.6260149499077927	0.6165471063364077	1.0153562371375708	0.30993604606416314	0.5140804080655494
ENSG00000263786	7.771184120664125	-0.40983610487411515	0.40368676419788146	-1.0152329509451525	0.30999479690771786	0.5141404613440368
ENSG00000247877	6.319270447464356	-0.3890602828389295	0.3833445933870137	-1.0149100562536053	0.31014870410511713	0.5142087384309121
ENSG00000168246	2512.4276155937923	-0.10746099191830111	0.10587808212761916	-1.0149503066061774	0.3101295160918677	0.5142087384309121
ENSG00000261143	52.08597546261364	0.3281948596250907	0.3233681070449837	1.014926495455025	0.31014086716938843	0.5142087384309121
ENSG00000213023	18.780532345142994	0.3159258133513056	0.3112481108816187	1.0150288541717962	0.31009207341689593	0.5142087384309121
ENSG00000147140	17892.85598096638	-0.07004301806552728	0.06901342670198245	-1.0149187109341906	0.3101445782086273	0.5142087384309121
ENSG00000118733	56.7622118106779	0.41445915136449674	0.40846173406502384	1.0146829355097389	0.31025699103591065	0.5143134899014278
ENSG00000197857	125.36128811288823	-0.18775731168583162	0.18503769836686257	-1.0146976175286024	0.31024999016884985	0.5143134899014278
ENSG00000226457	7.5218858805549065	-0.38146834774840677	0.3762111906719079	-1.013973951883541	0.31059518175166845	0.5147244473400769
ENSG00000099284	3468.7507559459877	0.13809289079597184	0.13618626074388365	1.0140001644929062	0.31058267380296184	0.5147244473400769
ENSG00000267940	6.941959954524116	-0.37163066735237343	0.3664743646861305	-1.0140700227986181	0.31054934093126085	0.5147244473400769
ENSG00000111670	453.9088251396684	-0.11213178743093476	0.11058507156211721	-1.0139866606492969	0.31058911743062784	0.5147244473400769
ENSG00000246477	3.3680750050051076	0.5038498336337863	0.4969965442921735	1.0137894104502745	0.31068324934489727	0.5148024675589336
ENSG00000196507	153.14954994476608	0.1639355854832423	0.1617071485798401	1.0137806950587713	0.31068740894600316	0.5148024675589336
ENSG00000248648	26.88034037283293	-0.3479856295002585	0.3432946961627119	-1.0136644503686805	0.3107428926461707	0.514856994100256
ENSG00000304739	1.9214158854885923	-0.8110183269555731	0.8003689877174354	-1.0133055370729798	0.3109142435587997	0.5151034743449638
ENSG00000033178	1387.389325893886	-0.09585680986618744	0.09461083496738174	-1.0131694736573804	0.31097921868965533	0.5151736947710003
ENSG00000251689	3.55274550804647	-0.5166734283158736	0.510086765005466	-1.012912829271971	0.31110179991477593	0.5152644743304863
ENSG00000138111	116.77079511695132	0.17565294113551327	0.1734090557482618	1.0129398397192644	0.3110888973966516	0.5152644743304863
ENSG00000131067	328.55603790894	-0.15926146864175625	0.15721657692695126	-1.01300684542798	0.3110568912178584	0.5152644743304863
ENSG00000281189	12.962256998460152	-0.33105636126619414	0.3268959579863183	-1.0127269951745623	0.3111905798692285	0.5152992429507519
ENSG00000088451	200.03559275996074	0.10002242278667432	0.09876300130070526	1.0127519563944243	0.31117865398194383	0.5152992429507519
ENSG00000140450	110.84448122363825	-0.3793952398968902	0.374595856406081	-1.0128121638526788	0.3111498895065464	0.5152992429507519
ENSG00000232362	73.21656990321212	0.2012109565956369	0.1986976735313617	1.0126487795232213	0.31122795143124576	0.5153237081528759
ENSG00000240096	1.9683268492846242	-0.7157486566184416	0.706924493735605	-1.012482468723367	0.31130742483342483	0.5154178759493432
ENSG00000254013	37.20251034527842	0.2452117368677533	0.24220348113771972	1.0124203653717225	0.31133710501899464	0.5154295956412467
ENSG00000245468	2.7513775009332724	-0.7232073171234417	0.7144519172802041	-1.0122547083036293	0.3114162843109809	0.515448422391633
ENSG00000270983	73.46812270223884	0.1787317972343854	0.17655249318019836	1.0123436606016247	0.311373766032031	0.515448422391633
ENSG00000023318	941.7901645368617	0.10818980831161869	0.10687955585085801	1.0122591495663495	0.31141416134250294	0.515448422391633
ENSG00000291147	18.988014257907327	-0.278484427017553	0.2751934903265256	-1.0119586284076798	0.3115578350213475	0.5156452883127824
ENSG00000126698	2676.737269948242	0.06780994963138964	0.06702084904577349	1.0117739568634414	0.3116461447925715	0.515754015384223
ENSG00000030582	1357.740853568837	0.22352447230632977	0.22093487907780063	1.0117210702055661	0.3116714381858087	0.5157584462540721
ENSG00000231767	170.5513238659775	-0.21859689132518806	0.21614266294886614	-1.0113546689156065	0.3118467091897666	0.5160110436128739
ENSG00000284747	3.3202655702824475	-0.5215009407602001	0.5156790934021626	-1.0112896711007389	0.31187780820124733	0.5160250610193314
ENSG00000243071	124.27850231868288	-0.35618244343837	0.35225045359079976	-1.0111624834190787	0.3119386686404852	0.5160883153182142
ENSG00000255537	6.878186218724992	0.36391600201590596	0.3599375305138857	1.0110532277541053	0.3119909546999174	0.5160999363072404
ENSG00000079616	2490.9097187129382	0.08679043154229929	0.08584121408241499	1.0110578289232135	0.31198875261977743	0.5160999363072404
ENSG00000249921	3.997543687708765	0.4254418196112436	0.4208884488445702	1.0108184740616508	0.3121033194017329	0.5162483643255616
ENSG00000279711	4.583736068349273	-0.5118519136116183	0.5064457899409204	-1.0106746344388184	0.3121721813187934	0.5163248183184713
ENSG00000231707	8.157775393317815	-0.35624056643324764	0.3525499061466763	-1.0104684761567795	0.31227089518711065	0.5163396306659735
ENSG00000112081	11102.63340689175	0.07854959657112462	0.07773595075098974	1.0104667893333061	0.3122717029662402	0.5163396306659735
ENSG00000140153	341.6663643098542	-0.06120859786942875	0.06057338719435681	-1.0104866295991306	0.3122622020279859	0.5163396306659735
ENSG00000176490	470.49992310837297	0.3164419804083194	0.3131433522309315	1.0105339236930544	0.31223955500152417	0.5163396306659735
ENSG00000214900	2.1246755721038744	-0.6987318232455055	0.6915421193945526	-1.010396624658593	0.31230530435859616	0.5163577514607254
ENSG00000014138	201.73220620571936	0.14283117509229748	0.1413837411299283	1.0102376266945647	0.3123814562332877	0.5164462164274414
ENSG00000170348	3713.0868194789578	-0.09544574381026512	0.09450252769479078	-1.0099808559462091	0.3125044620893825	0.5166121245341332
ENSG00000146414	854.8711211315472	-0.14498805287471495	0.14357363689954813	-1.009851502028582	0.31256644108196285	0.5166771302460251
ENSG00000010219	192.19725256701975	0.10697636813126962	0.10594122094124998	1.009770957714313	0.3126050373970615	0.5167034774110305
ENSG00000139174	166.27572148667278	-0.2983307120267277	0.29547495005419444	-1.0096649884262927	0.31265582197736974	0.5167499652264036
ENSG00000133641	231.04516517072278	0.135112646177657	0.13382951017148673	1.009587840563162	0.3126927976344648	0.5167736249042663
ENSG00000226419	48.32140477620088	0.2383455360857857	0.2361092934522693	1.0094712181838301	0.31274869822252943	0.5168267216239081
ENSG00000101474	2383.7193416664413	0.09499333277030418	0.09410626300249228	1.009426256441491	0.3127702514857073	0.5168267216239081
ENSG00000286957	3.7787719445147614	-0.7258514618202054	0.7194834762353076	-1.0088507739166135	0.3130462063283694	0.5169081699600654
ENSG00000169989	60.23034164617064	-0.2846480702691868	0.28209633099189896	-1.0090456308606195	0.31295275076374396	0.5169081699600654
ENSG00000198939	45.71204041867009	-0.2916615123332692	0.2890901580226496	-1.008894644937785	0.31302516369442374	0.5169081699600654
ENSG00000196787	64.14031111152508	-0.1839466440047397	0.18231890020008323	-1.0089280036401609	0.31300916389323685	0.5169081699600654
ENSG00000165698	101.53567531195121	-0.1701814378653501	0.16866065489627083	-1.0090168212023993	0.3129665670398559	0.5169081699600654
ENSG00000254577	2.184507137093083	-0.7012153713720184	0.6949052497917547	-1.0090805495888175	0.31293600529335447	0.5169081699600654
ENSG00000136152	538.087949556708	-0.06153302467574913	0.060974887591905426	-1.0091535565851177	0.3129009962884904	0.5169081699600654
ENSG00000105723	1168.6010983611357	0.11169637280378276	0.11069756207663886	1.0090228791710192	0.31296366178054225	0.5169081699600654
ENSG00000265407	3.7727301418289727	-0.5027855947380239	0.49833247637960165	-1.008936038828483	0.3130053100643419	0.5169081699600654
ENSG00000226241	2.255109752598793	0.6665112198973411	0.6606115642972136	1.0089305969180298	0.31300792010451406	0.5169081699600654
ENSG00000277283	55.5725491573763	-0.17741624431586708	0.17587940431599774	-1.008738032777892	0.31310028662713735	0.5169600373973261
ENSG00000187653	23114.849444515978	-0.2859610912687081	0.28352233539573424	-1.0086016358096441	0.3131657225082122	0.5169695260820372
ENSG00000136872	4.037570426912239	-0.5696286682859286	0.5647804248250072	-1.0085842979816866	0.31317404090433426	0.5169695260820372
ENSG00000156384	144.7062573765749	0.1452101442618181	0.1439625208936973	1.0086663067607857	0.31313469576470654	0.5169695260820372
ENSG00000213376	4.863467801611152	0.38695969022238086	0.3838686276794158	1.0080523968881003	0.3134293087222654	0.517278577609731
ENSG00000196715	1524.499154532323	0.06926638445715827	0.0687104195301138	1.0080914209350855	0.313410575805972	0.517278577609731
ENSG00000167074	328.9632749479446	0.14781969157915298	0.14662556572061675	1.008144049454592	0.313385313431037	0.517278577609731
ENSG00000196678	486.4279444237032	-0.08740914535275744	0.08674257226188839	-1.0076844976288757	0.3136059495400136	0.5175326491974824
ENSG00000198753	7.133521394426892	0.43993948074160794	0.4366126963899728	1.007619531862316	0.3136371485954159	0.5175466840606701
ENSG00000227199	11.368831022948639	-0.277627615977648	0.27555652184159285	-1.0075160410728574	0.31368685306414884	0.5175912512935327
ENSG00000226972	2.4688193936800698	-0.6150303256761787	0.6105123525778389	-1.0074002976012901	0.3137424483803161	0.5176015657286351
ENSG00000112655	3453.5441988399316	0.12759912140972787	0.1266666933170421	1.0073612728671453	0.31376119467803776	0.5176015657286351
ENSG00000166225	947.92427722521	-0.08829900365885586	0.08765119653134298	-1.0073907391244936	0.3137470399142821	0.5176015657286351
ENSG00000101161	2193.7691828881752	0.08590570364920634	0.08528845363646315	1.0072372048785665	0.3138207980696909	0.5176624448447957
ENSG00000185973	205.77533713132337	0.10908118954061138	0.108307077186151	1.0071473847745875	0.31386395311403725	0.5176961847798076
ENSG00000160190	74.05628983791325	0.26616179311437543	0.26441301523946503	1.006613811628473	0.3141203946081496	0.5180816951644501
ENSG00000267769	2.48164727551914	-0.6825395481154657	0.6781012285366517	-1.006545216837893	0.3141533720609972	0.5180986151179521
ENSG00000120051	10.455788720623449	0.3257072468560769	0.3237074787485623	1.006177701285264	0.31433009666161055	0.5183151015450491
ENSG00000135392	531.2321796977637	0.07737488968969264	0.07689714294050237	1.0062128023346708	0.31431321504538345	0.5183151015450491
ENSG00000143891	207.88624971364482	0.09335865676382113	0.09279936961536382	1.006026842108685	0.3144026581670453	0.5183223176100245
ENSG00000235013	6.216117485187898	-0.4234209503523531	0.420868955018114	-1.0060636340690163	0.3143849606475391	0.5183223176100245
ENSG00000258561	5.277963350430648	-0.4399319894555198	0.4372844063044635	-1.0060546022517274	0.3143893050349867	0.5183223176100245
ENSG00000103365	2196.5880327337604	-0.05851245349300814	0.05816610750403897	-1.0059544295437874	0.3144374916786415	0.5183422724975726
ENSG00000008405	720.0741632246213	0.08446033247486495	0.08397543943526058	1.005774224497845	0.31452418895527084	0.518447714428981
ENSG00000181090	1707.111281017997	0.11585803335300504	0.11521791900720663	1.0055556839709836	0.3146293506507153	0.5185086241934934
ENSG00000150281	42.40414969450874	0.23429936672223978	0.23299586958109642	1.0055945075055919	0.3146106670787057	0.5185086241934934
ENSG00000289421	13.487194193162752	0.3568097833884333	0.3548074225773662	1.0056435144353004	0.3145870838559161	0.5185086241934934
ENSG00000213432	5.771242573337764	0.39691565912928	0.39478814756174724	1.0053889955427298	0.3147095766549875	0.5186033597526548
ENSG00000163110	1914.3583339741772	-0.13606988747255705	0.13539619561917818	-1.0049757074066816	0.31490854741578295	0.5188937444954429
ENSG00000231728	16.370155703794108	-0.4110388786457932	0.40903389467625645	-1.0049017550761254	0.3149441592649602	0.5189149304268057
ENSG00000160145	589.9454682629957	-0.13694593053900614	0.13629531247261448	-1.0047735909224493	0.31500588316197325	0.5189791334712325
ENSG00000218018	6.939498659845558	-0.3691485823729316	0.3674258250359231	-1.0046887214224534	0.31504676071480303	0.5190089849094187
ENSG00000196743	842.4169770415039	-0.10352229330096148	0.10305166847386323	-1.0045668821676343	0.31510545091289544	0.5190462287852525
ENSG00000282885	10.60249220566896	-0.3096583172263995	0.30825658486200963	-1.0045472909038338	0.31511488873193694	0.5190462287852525
ENSG00000255458	7.695421198713897	-0.3371127131562829	0.33574335743643474	-1.0040785787403326	0.31534073968185744	0.519380728617995
ENSG00000286909	10.442449483347813	-0.45583796987430436	0.45405839190953395	-1.0039192711696978	0.31541752692081043	0.519469683067024
ENSG00000127081	172.96836331953781	0.14187551273000942	0.14134935375898852	1.0037224009663182	0.31551243654907335	0.519586143718338
ENSG00000140563	4.511651089280937	-0.5065591086176167	0.5047027741906446	-1.0036780745458531	0.31553380856633473	0.519586143718338
ENSG00000263590	7.468928832857111	-0.4091657209573951	0.407708912801046	-1.0035731574920463	0.3155843981922087	0.5196319278536693
ENSG00000187634	2.0196155147586055	0.7445087084049171	0.7420714662776763	1.0032843765567032	0.3157236720776944	0.5196471834335508
ENSG00000084693	2071.411099974626	-0.11265246835861822	0.11228524343271394	-1.0032704647082529	0.3157303825325709	0.5196471834335508
ENSG00000223446	3.317109371992316	-0.6121185854132117	0.6100837386127307	-1.0033353565612289	0.31569908239896843	0.5196471834335508
ENSG00000297327	3.979334616891445	-0.5070628079761549	0.5053495861254694	-1.0033901716707059	0.3156726443001873	0.5196471834335508
ENSG00000185347	74.96485861685213	0.43562029271349073	0.43410544898096687	1.003489575484666	0.31562470415103827	0.5196471834335508
ENSG00000130307	9.517366519553399	0.48871480461589495	0.48707001893454804	1.0033768978122382	0.3156790463355214	0.5196471834335508
